id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
340103,The Monster,5.486,518,Released,2016-11-11,0,91,False,/ioYtzheqeyVvZE2P1Xw2gFvet4D.jpg,2700000,,tt3976144,en,The Monster,A mother and her 10-year old daughter are trapped in a forest. There is something in this forest. Something unlike anything they have heard before. Something that lurks in the darkness and it’s coming after them.,10.697,/hfZlhea7wCNQK78VfZC3gDJ4si.jpg,Stay in the light,"Horror, Drama","Atlas Independent, Unbroken Pictures","Canada, United States of America",English,"daughter, mother, monster, rain, forest, alcoholism, car accident, thunderstorm"
28580,The Lost Weekend,7.652,517,Released,1945-11-29,11000000,101,False,/rGQfNRjy7ATNKKwgFXolVIngC7j.jpg,1250000,,tt0037884,en,The Lost Weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",15.112,/8ggIOoCzt8xT2ePl8DdlRtXgcOh.jpg,The screen dares to open the strange and savage pages of a shocking bestseller!,Drama,Paramount,United States of America,English,"based on novel or book, brother, paranoia, bartender, addiction, alcoholism, flashback, film noir, suicidal, black and white, writer, alcoholic, bats, low self esteem, dishonesty, hopelessness, delirium tremens, lies, devoted girlfriend"
323368,Hangman,5.756,517,Released,2017-12-22,0,98,False,/kUBYQyyzZgs3JmkTEzXlB3LZQYi.jpg,0,http://patriotpictures.com/1236-2/,tt3011960,en,Hangman,"A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game, Hangman.",10.698,/iEpxKeX7SE3aLm9dTRIuk7o2kDA.jpg,There will be one winner.,"Mystery, Crime, Thriller",Meyers Media Group,United States of America,English,death game
15775,If Only,6.999,517,Released,2004-01-23,3000000,92,False,/vXQaoM0z7N8Wf48786xSS2os2oC.jpg,532673,,tt0332136,en,If Only,"After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",16.015,/ameKWdTOYKzz24af3cU6I6aE6g.jpg,He loved her like there was no tomorrow.,"Fantasy, Drama, Romance","Tapestry Films, Intermedia Films, Outlaw Productions, Love Spell Entertainment, Box Film, Bondesen-Graup, If Only Production Services Ltd.","United Kingdom, United States of America",English,"london, england, workaholic, musician, loss of loved one, music teacher, sadness, orchestra, relationship problems, violinist, love, aspiring singer, cab driver, best friend, guitar player, group of friends, music school, forgetfulness, important meeting, parent getting married, music class, self-absorbed, choices"
240916,Reasonable Doubt,5.805,517,Released,2014-01-17,0,91,False,/6QdHEPM8Efq1xFxeelq3OD0ifXv.jpg,8000000,,tt2304953,en,Reasonable Doubt,"When up-and-coming District Attorney Mitch Brockden commits a fatal hit-and-run, he feels compelled to throw the case against the accused criminal who was found with the body and blamed for the crime. Following the trial, Mitch's worst fears come true when he realizes that he acquitted a guilty man, and he soon finds himself on the hunt for the killer before more victims pile up.",12.934,/n0BUpxa6E8PYoZWbx5g6CxbdalX.jpg,Proof is the Burden,"Crime, Thriller","Paradox Entertainment, Grindstone Entertainment Group, South Creek Pictures, Bavariapool, Téléfilm Canada, MFM, Eagle Vision","United States of America, Germany, Canada",English,"district attorney, legal thriller"
8868,Asterix vs. Caesar,6.5,517,Released,1985-03-06,0,79,False,/70K0LH1YcHlCxiIitiGSF1O7yab.jpg,0,,tt0088748,fr,Astérix et la surprise de César,"Obelix falls for a new arrival in his home village in Gaul, but is heartbroken when her true love arrives to visit her. However, the lovers are kidnapped by Romans; Asterix and Obelix set out to rescue them on a dangerous journey that will involve gladiators, slavers and beauracracy - and a personal encounter with the Emperor himself, Julius Caesar...",10.115,/etGMmWOREDS9sbDTpVJ1wqPelfK.jpg,,"Comedy, Animation, Family, Adventure","Gaumont International, Dargaud Films, Les Productions René Goscinny, StudioCanal",France,French,"hero, gladiator, rome, italy, arena, colosseum, roman empire, magic, village, cartoon, roman, ancient rome, based on comic, historical fiction, warrior, 1st century"
10304,Starship Troopers 2: Hero of the Federation,4.279,517,Released,2004-04-24,0,92,False,/kSEc72AYeZEgwPBHle8bGjmRnAC.jpg,7000000,,tt0367093,en,Starship Troopers 2: Hero of the Federation,"In the sequel to Paul Verhoeven's loved/reviled sci-fi film, a group of troopers taking refuge in an abandoned outpost after fighting alien bugs, failing to realize that more danger lays in wait.",24.743,/9iqrqOjLaFcGNnSQlJxYLfgrhqn.jpg,They're Coming Back to Wipe Us Out!,"Adventure, Horror, Action, Science Fiction","Startroop Pictures Inc., Tippett Studio, TriStar Pictures",United States of America,English,"general, extraterrestrial technology, troops, us army, alien life-form, creature"
851644,20th Century Girl,8.264,517,Released,2022-10-06,0,119,False,/rl7Jw8PjhSIjArOlDNv0JQPL1ZV.jpg,119,,tt15340724,ko,20세기 소녀,"Yeon-du asks her best friend Bora to collect all the information she can about Baek Hyun-jin while she is away in the U.S. for heart surgery. Bora decides to get close to Baek's best friend, Pung Woon-ho first. However, Bora's clumsy plan unfolds in an unexpected direction. In 1999, a year before the new century, Bora, who turns seventeen, falls into the fever of first love.",75.975,/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,A first love pov story.,"Romance, Drama",Yong Film,South Korea,Korean,"coming of age, teenage girl, first love, nostalgic, city life, coming out of habits, fresh city, dreaming of a girl, watch on youtalkies"
18476,Horsemen,5.877,517,Released,2009-02-06,1017401,90,False,/wtgJUqVAK4ZfHev2fDnJPFquJ7f.jpg,20000000,,tt0892767,en,Horsemen,A recently widowed detective still grieving over his wife's death discovers a shocking connection between himself and the suspects in a serial killing spree linked to the Four Horsemen of the Apocalypse.,11.911,/sIVBGmRXsPuI1TES9sKUImMOw2Q.jpg,Four victims. Four painful secrets.,"Crime, Drama, Horror, Mystery, Thriller","Mandate Pictures, Platinum Dunes, Radar Pictures","Canada, United States of America",English,"hotel, police, detective, autopsy, murder, serial killer, crime scene, orphan, church, interrogation, bible quote, tattoo shop"
5072,Severance,6.3,517,Released,2006-05-19,5515163,96,False,/i9Ek5cSAduHLYD3ndgxmOWBQWt9.jpg,0,http://www.severancefilm.com,tt0464196,en,Severance,"Members of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",12.721,/yg1XRTyH5knwh3Tnij2sUV0ZZ5w.jpg,The Company Is Making Cutbacks,"Horror, Comedy, Thriller","Dan Films, Qwerty Films, HanWay Films, Isle of Man Film, N1 European Film Produktions GmbH & Co. KG, UK Film Council","United Kingdom, Germany, Hungary","English, Hungarian, Russian","killer, forced retirement, defence company, jump the shark, team building"
433501,City of Lies,6.404,517,Released,2018-09-06,2534122,112,False,/cI9fRbR6mzj51QZJsiIzXZT81TX.jpg,0,http://www.cityofliesfilm.com/,tt2677722,en,City of Lies,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.",20.283,/fEYM0T1HEMxkYtxu6Wsir4vu8M0.jpg,"The only thing more notorious than the crime, was the cover up.","Crime, Thriller, Drama","Infinitum Nihil, Romulus Entertainment, Good Films Collective, Lipsync Productions, Miramax, FilmNation Entertainment, Saban Films",United States of America,English,"based on novel or book, based on true story, los angeles, california, true crime, rap"
8867,The Punisher,5.731,517,Released,1989-10-05,0,89,False,/tFmrdnfXM0p6ihMTFpptYOKEfSl.jpg,9000000,,tt0098141,en,The Punisher,"The avenging angel of Marvel Comics fame comes brilliantly to life in this searing action-adventure thriller! Dolph Lundgren stars as Frank Castle, a veteran cop who loses his entire family to a mafia car bomb. His ex-partner believes Castle survived the blast and became the Punisher, living in the sewers and exacting vigilante violence against mob bosses throughout the city. When the populace is caught in the midst of a gang war that he caused, Castle must again emerge from the shadows and save the innocent.",23.251,/94uI2GcM1Za0dJVUSSuyI8gvQgX.jpg,"If society won't punish the guilty, he will.","Action, Thriller","New World Pictures, Marvel Entertainment","Australia, United States of America",English,"showdown, loss of loved one, crime fighter, superhero, villainess, gang war, based on comic, revenge, vigilante, organized crime, mafia, one man army, police officer, one against many, action hero, vigilante justice"
5780,Torn Curtain,6.594,517,Released,1966-07-15,13000000,127,False,/fAwZs3NsMsRg6ytvNpHNlk4ZOSP.jpg,3000000,,tt0061107,en,Torn Curtain,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution, but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",10.982,/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg,It tears you apart with suspense!,"Thriller, Mystery","Alfred J. Hitchcock Productions, Universal Pictures",United States of America,"English, German, Norwegian, Slovenian, Swedish","cold war, east germany"
26688,Sorority Row,5.457,516,Released,2009-09-09,27206120,101,False,/5G2vuaLKqajzj6kn0QbKQ641CGg.jpg,12500000,,tt1232783,en,Sorority Row,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",11.306,/rbZU0hrndaubP7ovlmeCf670Ojh.jpg,The Sisters of Theta Pi Are Dying To Keep a Secret.,"Horror, Mystery","Karz Entertainment, Summit Entertainment, House Row Productions",United States of America,English,"graduation, remake, serial killer, slasher, accidental death, killer, sorority house, ax"
300168,Dragon Blade,6.362,516,Released,2015-02-19,121545703,127,False,/rnNkUJlo03a8D0utxiOrADstaMT.jpg,65000000,,tt3672840,zh,天將雄師,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.",22.678,/suTAWYLIHAnkH2V4nC8t3AG7HjR.jpg,When the Eagle meets the Dragon,"Adventure, History, Action, Fantasy","Visualizer Film Company, Shanghai Film Group, Jackie & JJ Production, Sparkle Roll Media, Alibaba Pictures Group, Home Media & Entertainment Fund, Tencent Video, China Film & TV Capital, Huayi Brothers Pictures","Hong Kong, China","English, Mandarin",
448776,A Prayer Before Dawn,6.757,516,Released,2018-05-24,958883,116,False,/tyaVwOLIpAzZFP0qmXm2VZhYkxZ.jpg,0,http://prayerbeforedawn.movie,tt4080956,en,A Prayer Before Dawn,"The amazing true story of Billy Moore, an English boxer incarcerated in Thailand’s most notorious prison. Thrown into a world of drugs and violence, he finds his best chance to escape is to fight his way out in prison Muay Thai tournaments.",15.054,/toYs3tZrHbSKJS1hmiTY1fJnPjm.jpg,The fight starts from inside.,"Drama, Action, Crime","Meridian Entertainment, Hurricane Films, Senorita Films, Indochina Productions, Symbolic Exchange","Cambodia, China, France, United Kingdom, United States of America","English, Thai","prison, prisoner, based on novel or book, thailand, biography, based on true story, muay thai, kick boxing, based on memoir or autobiography, drugs, outsider, boxing, thai boxing, ladyboy, chiang mai"
543580,They Shall Not Grow Old,7.759,516,Released,2018-11-09,20904188,99,False,/d1WK4WyqjX2WqtCOLD5pn4jxLQN.jpg,0,http://www.theyshallnotgrowold.movie,tt7905466,en,They Shall Not Grow Old,"A documentary about World War I with never-before-seen footage to commemorate the centennial of Armistice Day, and the end of the war.",8.067,/yMGfJeTXUdIjOqjS0jJfjgYEuYC.jpg,,"Documentary, History, War","Imperial War Museums, WingNut Films, 14-18 NOW, House Productions","New Zealand, Turkey, United Kingdom",English,"world war i, trenches, 1910s, trench warfare, armistice day"
60405,Sharpay's Fabulous Adventure,6.031,516,Released,2011-04-19,0,90,False,/zIxWFekMJkxUFp52xAWSP0mhB8k.jpg,0,http://movies.disney.com/sharpays-fabulous-adventure,tt1629440,en,Sharpay's Fabulous Adventure,"After a talent scout spots her performing with her dog Boi at a charity gala, Sharpay Evans sets off for the bright lights of NYC, convinced instant fame and fortune are in the bag. But theatre's a dog-eat-dog world. Fortunately, Sharpay also meets Peyton, a handsome student filmmaker who finds Sharpay nearly as fascinating as she finds herself.",16.278,/aPtBzBKCCvByXue1AZrG2lrxm4l.jpg,,"Family, Music","Princessa Productions, Borden & Rosenbush Entertainment","Canada, United States of America",English,"new york city, human animal relationship, musical, rivalry, spin off, duringcreditsstinger, broadway show"
